NU_INSCRICAO,NU_NOTA_MT
9339e7edd9c9f1fd6315d21cfa5b8a1cbfecccba,598.2163545871238
96adeb926d2bf38c47605752b4583e2421670498,-5.348112262390259
85532a763d300142aa5730640d6557e951c9d5a5,469.8641267888796
1d0c6ccbedb71ac35c84230c2178b1e63121d981,468.82760434477433
d9f19fb6fb2930ab8b678a7b0323002ad203037e,382.8895004430394
548afb11f5558a98d60d15812ce420183be2384c,456.4195099602725
c71e696d1da963c9ca2f3721235636f0c11a5214,-5.074433761704881
0df706507e7b9949fadee6ca5d133b6121dab638,434.3736340417562
273f728f72746a324f8edca20016b31ebdfc69c9,518.175113280497
315664ca896144a5b09dd9fefa1118c077850632,487.00748114760506
270beda937aacf0ccb92f8c1c79f8ece81631474,-5.621790763075694
2b16ff985a0e98893657e86f03e31a1b9cbb76b5,458.087794166608
72015742f88294ff22136b796ae21fa3bd7ff783,-8.358575769929871
e76ff15c117627b54fd9982e861f440dc768ecc5,-6.169147764446507
21fd3328af19163fa8b6aa5379c514cbb80aa40c,600.9792731833569
5fa5d2acc9f8a67fb4429935481b238e2bfc304f,568.4707429262934
0bd355cec1d9f3a77091328a3a2ed00055ef5b8c,114.66425803755993
82d0f31d745e2bb538a7b2b4e3b9d12fe8410afc,-5.348112262390259
991f7e20c95b8ccfe1e778cc46271298255ef03c,538.9697350040638
74fce1f1cb212c9bd565c567e67dd36c4c8f0195,573.372222629677
15e213eeafccc2104b09e68d19bf0d319e6b3d23,475.5614577130052
1980b884a95091958fed36f2a25f4f67d951307a,485.950153123547
85d8f06a32db9cc5355cf0697f01f6f72ee6990e,517.7900111068046
bd6f17903c51d67ddc4dfb0ae966e71d6d7de048,555.9999797081334
0d607b93f4fb2c0bc4a101d049aaa2afd95c2403,517.0568858813612
38322f95e4b41e66fe73b075cf7a85d8eb1f4078,585.620631651617
17b5dd38279725f7bf42fd672087d34581aac7fc,551.5908473578189
91be8aaf2eaeab553df643e309d7731f55951416,-7.263861767188189
8309b6e358182075fe70ff33ffb819491bf7dce4,537.7255978589658
05152b3d0b3835e47ba4a0f645420453ec606f11,-4.800755261019447
18cc562b243cac2c8f6e88260ee7de9345e511da,494.59460401062995
e300b2071c31c00ccce1ed056a9ba5cef3257509,86.12664004550604
b8574cdb72d7c948c3c536501930f4998cefc5f8,469.98707866012694
7ca98c72cdf85704e7b3a4380c875482b6ad82ec,530.5061360691974
642d4d14f3a42c4c70371c9e647d87c350756dfa,601.3484984699866
5274f6ec4abf32eaab809472f94c2ccbf7cd1b44,-5.074433761704881
6047a4238c87b04f722c0bf2705289ab82c0ffd6,483.0942012575659
c2cbe6a23cc008611e77294497830f9e92e8bc97,602.7230068956263
8635319581b84dab491c5ebbb9f2527208044d6a,451.70815836638815
393aac47666d86df377cf029a6e4405d58ee8865,-6.4428262651319415
7c57d6e43c628184d269344c670fa6ed8596ec86,-11.369039277469483
baa3231770de496cd7901551292411fcd175d6a5,466.4592652362105
deedf4f96c04de5d73e84bf87eb67e07de11df96,-8.905932771300684
4bf785c67b51c1b629cb1e3f2f3b977efebd9a05,407.8415961158263
4a2ab5dfbbfaa5c1aa85487050b2bb4f6f6e2229,469.54389545370543
9306c48c3b1941bdc4639843294326772caec025,533.2573358099277
4d911ccccddde4e30483e3f79293bc0c936176ea,495.8469550709244
c196ee2052027994534830c4326b3f636f1b74d2,495.8400937957966
915efb3607fea8a03fd1edb816c912cc537edb9b,552.0859671198617
ac1df349db67d05cd3b442fc71eec050caee4525,465.5501433819726
0f3c9e3a3a04bceae80f3e5367e64516e6ef5ed8,-4.800755261019447
603c228e78a4706ed100c1c07c76ecc13288425d,498.58206345458814
118799dfc52115ba91843fd2c77400493a8c2720,458.601219215151
23b99de44a07ea38f827ad0714169bae4bcc8711,505.77831514385156
895b5ffe20d0f0f2dda0c350b87b6f72519bd626,472.5375829237534
aec4c0beeb85804832670209b2184df3b3c600ce,430.53067869957897
ccab52a527f2b492e0e65c70afb5266c53351197,-4.800755261019447
1f92470fe8137bcc16059dff0384cde43e2db448,568.7938812868538
3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,497.03409345805784
a62072894278c7e7aab0c7239d2ef25e259c9849,389.6310171855076
d4ea760a67ed0ba257c76fd9a197708642e8bc62,482.63022804539713
9f56aea741a82168d02d038c0575cc392237000f,-7.8112187685590015
53e74317befbb39e2f5c738c306fc6d34aaa192c,465.9442643564294
2c9618dd62fda981e539fca57ee3be6b6de870ae,438.0925428854623
8500865acd482736233a43a6b616705bec5928dc,474.7167695894391
ff1e071446d5f6c03e9cf20cfe0476a4db8627ac,423.8318136530596
fe1d5e20196d946c045d658dbd81de762c858bba,536.8468043045154
0fed213d36822ff189430e3b844e420b84783559,60.76007297532169
6b1071436aa5429f5ca0f6603454282e572d5ec2,474.251758732374
701b94e2722c3bccbd419973779c74cd901cbb49,513.3854233288653
e1e0f0d959f4966498b7cd1b8aabab29bd90c7f7,412.0096771437944
40272b7b6944953d19441f3d11db1ca6259036c7,529.9007285664205
3aa252c007ed0bbafa2ace65310083a6d48e6ebe,502.9378665521926
ae5b05ce0d8d567328db7bf3b32947fecef73870,-7.8112187685590015
2da6c6fcffd9bd22e13a8717b62ad8b7eb4381e1,406.977502440843
189c4106bf1678e12e9891b3688337a22f2f611d,-8.632254270615306
ad1a5a001fb410e949c882c3cefcaf88311f6fa8,54.662211905664265
57aad26f657f508f28e7a4c7d8917a985a54b44f,451.6717166506875
61df053a75707ec0fd8e8cbe49f5bb79e7d20328,521.7409748769262
204da37333efada9bd5864510185eb8c4d41fe48,-16.568930790492402
69ad43874be3091574f051ca334483f5953a7e37,-10.548003775413179
f212e61eadee0388447fd7aa71a63b5b231ec46a,426.2200737994382
08bda823dfcbcbe45c46e6666268434b54a875c7,48.17132388554509
a1e1b1477bc37f3aaf4359bdef31cab9f8d4fffa,83.5807232125199
e50870ccda7ec32760ee23f08e9c9dbf0288f47d,530.9306472702718
067c07859139fba60b96329bbba80fed79ed9535,527.0188265471194
7355cdb97afc51c0d4fb1895d407adc1a826130b,406.31176115353276
3c69a9f903494bc62eab1f114782bf8eb8380e95,477.2958531625172
2189f7079585e9c5036b0cc92a1c7dc065aae1a8,-7.537540267873624
74aaf71b443f1ced65fd4c071acc0b5fe9079b97,451.7937905832814
f6b570f463b91beb332e1e5be09838dea7214790,387.23210212226707
cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,548.5505232296377
23f42cbb61a06a505bc0fb98585945008f83f1cf,441.515511458549
1b148ac62bb092fc8e1b5340ac12924dba7d3715,472.0061170640125
a714da15af9873f1ef20fae52901a9ac1d8ade35,487.91215234726053
1db7ee0e01a793bac520aa333f51e963caa92d4e,-7.263861767188189
6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,509.9824352277337
0002c409e1ee2353dbff680d9a7e77a5f0b50a94,473.48178323203047
46eefba83d46b5adb275c69224fe09fb630d5358,553.3011234826445
f571bde7cea96e93003f7883f1b9850f96fe9c6a,521.5108443841472
e248d194082a8831734a6e3a34a58f6aaf5039d9,445.62908536018296
e386f7846ab26c3732b27921dafef4c7d9e5f7a5,-10.2743252747278
3490b0c6fb958daf5fb36d327ba17d34ed8abd90,465.3916482334742
eb43926f5b09278e6bf0d34a2440bc8670244656,421.7168119332842
893adc250ec2d94bf7fee352c7c17cb765d333b6,477.8115193299896
25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,458.54535265185893
21e7c065af2be78876ed12d2efa20420080f6275,460.4045373580612
4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,487.71109091634514
972908d6e89a97159ccb1dd1d4892cb970cae6a2,468.5642923654278
685b9a65ae48916267ab7503f8f55a3a466abd77,593.6726888662511
8064c6c452997eb96ae79e2d5d3c348581e78b14,564.0697203548979
8605485ed65313a27e96f467456f1a53f1107500,501.81779283601276
768fc57d371dec37913eb51f11818650d83b7e63,460.8951031632259
9ddd5a166c6c32e390e4f439437e444546df1187,-6.169147764446507
8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,449.26790809465695
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,521.6141386227011
be93a3a5cc2fb1ddb9d47ad74f85331b75348778,442.9707523144107
689b58e47a677df619a3ff52d548b7248d7659ae,-13.284788782267412
0a80c4d2e908eaa854b6c500ea28ae09e491a823,-6.716504765817376
b0d03f4d46aa50849796dd95473755112c1fe26b,438.85120221976166
02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,461.86814767791117
fd4666997792a70aa3116ea109dd8b756f5b2135,-10.000646774042366
a54ddb5376fdacf5cd1f0d1add5ded62330342b6,494.95768390519436
28f15b94a9475a6ee13da565eca0c6afd162c4b8,458.0458954387004
1bceec9f2b9439b2ba4733e3527da7d5063df496,433.70622382482384
2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,-7.537540267873624
9b48a44fbc521e33f99bcecdcc96ffc598e6e632,428.24350071805907
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,523.5533624012787
630b1e2b3adcf90f1c930cad9e871b174cf12c1a,-5.348112262390259
fc0624bcc7e605b2d20a3a16857675498491654e,480.95145230038
5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,-6.990183266502754
6860ba98c2c65893de299e4755087d5d6b6a6033,465.9119571600741
70130a38cbf5e620b6ab5122bd69566791902b7e,-10.000646774042366
930383c9037251c38e40ad9843534cd98c91a0e7,-4.800755261019447
4f2370175e8559143c43b30788b65260884ea2f9,479.37186562802776
b82ad5b2113a68659252db9051093cc05087a38b,-8.905932771300684
837c933e6e8b380e440024abe3eb4ce9a7ad6315,488.5314888480242
478cf2c66a99d0106080fd93fff65c9a56b04453,-11.369039277469483
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,497.1124332573403
1ebb9d6032291ece52576d2d08192d9b2b99f454,600.722093483814
d958d954eecd475a0531335ec908bdaba301921e,469.5165436955634
14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,437.8918476759556
ec522885b9a426515641c1c67a5528e18f14bf5a,-5.621790763075694
69c2149031d76ac0451f02e2c9d0de205806a07a,-10.2743252747278
3834a3cc23a38eccc9189e8bee7ee358b75fd635,439.7215546073936
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,448.2273017315096
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,460.86412935510094
9374367408d6d3a00bd23fafb447f0fe9800b278,539.3019105787639
f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,-6.169147764446507
c8cf85985775108a962f206bbc07f9b96edf577d,436.74043234925983
fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,-7.263861767188189
22c4abf2162ac430458742f60e265835362dc7d3,-6.169147764446507
e4220a05813204f233d232a847cf24d60fc460c0,544.524821565957
bc94527b84d81f7092c3694e357b02eccad91f1d,-7.263861767188189
66a58d3b1020e10bb366884a26853f1d267bf42a,433.92852880317633
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,440.7570758873083
d084e1c3d7146dbef3c6481a96359948bf91d7db,448.54095345443403
9888d8f325173fc4f4bac14903ac7b770478e1a4,-5.348112262390259
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,540.1070834707655
261b29785844821814715b52511dbe7bc6905168,512.4385072988701
cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,-5.621790763075694
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,463.1296697243617
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,486.4259336252708
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,520.7105551424536
2aee59a8709e9bbf7de39903fe1172fd948e44c1,540.0085290156206
cf71722a9c4e583c4931ebc390cfe917e63e80c1,474.1381302026025
77b20dfbf4075cf839105980792b7298380acabb,-5.621790763075694
ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,-6.169147764446507
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,436.4837689575164
0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,-5.621790763075694
0e326387495f24745d2bc6110ac18f3580e56290,539.9026825746677
f94f945618e9047bdde48cc06cc7a6e0af719a37,422.4248415950078
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,468.8584973805037
3d4c1727853053cb5eb4d407b22396e314509d86,-4.527076760334012
580063acdd223dad07639900466c199c7ec6de6f,494.92937761126484
265f10f7456631dec2915feb97ca6b706d8afb34,424.69857906218556
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,553.7837870521284
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,-4.800755261019447
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,488.36064802794516
6d599c950879cc9667cc49f0bc52ba4868387962,-7.8112187685590015
7ff56884aabc69f1d8b14577a6407ac705d35620,413.9375407563788
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,501.45044761736716
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,-10.000646774042366
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,-9.453289772671553
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,472.4942580349974
424bdb568028c00e963fc710f7a31107978feb84,431.4501320922665
9fc249e4d6dece656c8796d34208d45dc535c3a7,530.9239725885677
827c808e5a3d17b81cd7cb9434f92b276416a39e,493.93500388736584
3b14b7a79a33800100b57153088a4658c2979c57,485.296999989789
5916e2530308e5ce4602179367a5372a5f5135e2,461.66687381376073
a5880689fa0d7e2b80596a17c3f6a9e85439d398,539.912330187957
c8cf5c4159c454809b801ea438db3974e8242c7b,501.59870139360356
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,615.4675277926619
19b8b06263c22bc148bd3e79ced71751b0462f67,-7.537540267873624
68043cf6df7116c4fbe9e8c461155a79d1149997,508.2625712569244
ffbf2b9497516c22da904a5736fef527ba8b868f,438.86181175255433
5001def5a54c7352a7f5efe6ca553cddeca44e73,492.2119484290324
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,597.9871213138722
c69d18e6e6b386e2e1592648d9e2366de5f64c06,-9.453289772671553
c57a918711e5f9909c06865804a1cc13ccb38936,478.10205735188896
d43c8bc37d22f63102d62317b61cbcdb1331054c,582.1951377234607
373440621611720645f51dbbada979c89bb14cd9,511.0482011130516
6cb9ea06bba586157fee26eb9d3642894fd55b43,448.2559276251852
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,-5.895469263761129
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,498.6328467532405
36f872f6120d768d0659a8dc67903c0ebf85f7e1,428.5364699690742
6eac66cd9ec970d8887a7df2ed69c132b8049521,-5.348112262390259
194268c39d944ac4b3930c2c0bd8342c15773ad0,-5.621790763075694
32ecd1831c2972d2e350967d4c96614030d9c2e6,413.76667832171836
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,-5.621790763075694
9f9fc9c670143177022b7ea79292186768fb3849,451.1233917355888
fe8333dd7a48c2c6da19394b93e6413b2d969588,603.1908641642907
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,497.7888865618105
e7155d360d9614f96d8f28af8cebee412228e753,495.827203783977
8bc5a02113c1d872fd3d7c745df40e622400e51a,581.1216006803522
2900ff93d1f83e953e0b7abdfa3fb081366c967c,-4.527076760334012
e3674c21fa2357713f79e3e228580d7a772c62ca,537.9692984885248
7c8d53c9ecdb67403aa3a048a3d91f076934b160,-5.895469263761129
406d38e4421757935a3e7898f767a98c306e4015,-5.895469263761129
9aa4a411cd914b73b9d2843d50f7796dad1c0969,456.81319838033744
061ec45bddd19204b4ed9e1cc794b116aaffcd97,537.4207930097382
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,481.25518497585836
0cae68bb07813f6be4f476c21d699c697cb479d9,-4.800755261019447
1ab6ff506119fe0fb2b17147c7019e7419a4be14,377.3708826067218
83400bcebb04d1605ad7d37568b1bf4bde04b494,444.56425274610444
54899865c8bed8eb4d54c8d4c8ae09a30864290c,621.9667306618262
63e7e834e16f11029f62736780b3a101cac5e5f8,556.4654185726838
dc7a06efb8feb5e397b1d57d5478e2965322e80e,474.5974521250637
625786c698ec763a4dbba2978876dacf605d42c8,-6.716504765817376
8ba8d9f7e4d980b58556226d906e2236659cda4f,397.7062113087185
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,-5.074433761704881
ef52f1830fe4acb0d7ce223353a239b3fac81925,458.17301254717296
873ca0475258c0454ff969ff7f8b779c30729f48,467.20943123653865
43d7bd465f67853f09b8ea211afa8cba29d6452a,402.89682943381706
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,451.02701555289093
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,538.4685933108409
49a9e7f2baa21147daed25a03be27ef0d785cdaf,435.4954933219288
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,542.5759776124337
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,533.5589625961708
97854c6bc17f30f476dc404dc3e74bda38afb8ba,-14.379502785009038
c57e5c73a18d895c0d10f18f4ca74d5073c16698,522.453959901684
2ed840bcb61092680e034399b5b638d6492e146e,-6.4428262651319415
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,454.22345726839325
1a4a30ccca625947b0d2a60f25702e8066320f5c,-7.263861767188189
291eda98ff5f826d1adeec3ce1efc385ece76e7c,460.67286289590305
a976f1e8f9ba929071999ca384edb2f2bd0e0026,475.0649041018554
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,-4.800755261019447
601eb56c4870e7f3ce567bef879997434fab6978,451.2306621237718
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,472.10938639016683
8d2007f35400585b1a23535658a56e3f56deae16,571.1212218209998
504fb778c3000f0f74c49d28a157ef535df7b26e,521.0690113085197
41486a1936312d298dd64860a5d146bbe6e1f6ad,466.9360974998715
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,-5.895469263761129
eaf79174460e09e7653d588de06f97e1bbd42138,486.5594157813291
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,409.8827449003646
2181b6cd1a507e4be28b56bc22a49fc0c508891f,494.24682760060887
5cf539ec5fbefdd7e36c73555623aef55261b30a,582.9553129906444
cfcaab878786f9216a4d8433f2a46bad9276aee4,476.6238959605482
1b24de7ad1184ad4a97f373e876b96eea61c6b17,523.1919776998266
c261830482fb017b2cca67da0781f4b8b8d83187,-4.800755261019447
62add403579d50fbee420593bd16447b10679b89,495.65890846511564
d8e056958f364d9b9abc8cd7d7e464341655e324,-5.074433761704881
e00b16108ae0577000f16ced5a92205b35879b17,435.2054238104763
578b34d9c52218727f025eeeb7e9ece099e7962e,-6.169147764446507
91011d06f4c11199a3ae872aacadadd7d5d75f1c,-7.8112187685590015
139838127162e6aa92bebbc5651e0472286a0619,-6.716504765817376
3c4914af467ac58e125a45a078ab6cd43e13b655,452.98682549553763
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,477.054427046083
df7d7db821755b6e9a024a3cebe06b8155d9c708,452.8196185501139
8134453bc66345ba09033fc2118df694fa6a5299,483.342921385664
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,410.0252838678431
b04d55df23021bca201b74ffe2e63ea7f2449877,469.89985796972616
3f318550fb1494cc6160d1e031ae29ac2fc065aa,501.79853808774453
ef77de8ef635260390a3261262869ca5c6135f59,-5.348112262390259
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,-7.263861767188189
c7cc0461b2c741ae81ee815a975dc6b9e514875c,492.90498569428445
73274817307e9baf478abdd2e6e73bab0ab26ecc,-7.263861767188189
af6c4e9ec5b12de767977306416bd0d9447d310d,392.722449144194
7b309e8114f95274ac95aad6697df953fce1d861,467.56075110504963
354a476d6cc00db02bbe4bacbebe0298c14b9926,-5.621790763075694
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,439.6663708616855
adcb305091a3f8b4a9771362caaae7d2b39465c2,494.3726997363484
3b08ec5615162eeef39ddf97c305601f8d6be53c,585.0362234980316
dd8bf6ed8a7291b0bac35478a7d4812939478898,568.618679889651
298c9c61c87385c00c8eaa4192d153a8d059e411,454.76481569624684
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,-5.074433761704881
64449fe7c928f02f796c5b0d527c681b537f7859,430.92255067927886
bfaa66d24544cca4105e4364d9228bb8dc61c14a,-6.716504765817376
62d6fdccdcae41351a63bcd346eb65178c0481f1,88.72664830332357
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,536.4955133535038
f0d08da594cee151c351acda8e05cedb7aa8f2e6,550.0788535213655
cd2030092aacaa9580845fc92189ad3bc1a88129,442.25645432624
1372e1ae0bd729de3f59baae76f62b02b73b21ac,499.19341713108224
3a74629fd3af085f644ada2fd31359de263dc95d,451.1611841830348
c5c4d066740c70017879a186e3df0b148edb1785,454.1961126507133
93622845055ef268067ee6964763aff9683e8360,423.58723661249655
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,434.92817897716424
7e760b93b2a189673c81aff7015aca45b4f50f3e,455.4668237893429
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,-5.895469263761129
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,459.6989804268071
04013eb3b9f5e047e3c384cbc124d6be434890c1,442.5838936730604
da0d4b43fd0c5896ab67944d72aa269aa842668e,576.5574888058787
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,480.4969066623368
bf751d79db8096cf876ac75002003bf2a7da2035,462.92159116108064
6e85f5878fde0da41bcbdeb1050e561c334bc31f,-6.990183266502754
726af52ecc5309864376cfbb79843e4d9bc67eb0,533.3645569866111
cdad5bfc0354572880fa799d9a0af784137de4a0,-12.463753280211108
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,475.2125632099898
9cb5797ed8f7ede425ba307f769774b42460774c,457.97360292992977
ac75c3f733f769455017ffdcf9b4ef75af3f853b,456.2305562350797
8c408798149631973f52a14f363b604349f3425d,593.707549463933
b2994317d9802cb04c018f57f863aaa6fae7a2b7,-12.463753280211108
0f1c44bdb576aa13a22627c4415521e2a68398e9,-6.716504765817376
b04c28955fd0f07bf69fc01d69aed8d166814b31,418.0269152020202
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,460.05145267795064
fa2603e1077c05493a48a74c6365a8d938b9bb58,446.9284988773579
0432abb93e94758393c78d674c53761c8e7547b2,429.5037995655732
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,520.700484689175
40e4c903604e672a031abf55a0e9d0be2499e19d,534.374282147674
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,535.8294266921464
ae275ec587fa99cbc535a14b099e9a53418ad6f5,584.8817082308323
a40bcb038126e8fcc18613587d349c451b17495e,572.2756591417381
9b19bbaedd6ecaef988bef930c5793119b19dc00,473.0552703092934
62d3a19afc54c1410e6e771ea29b909f8796cdcc,-4.800755261019447
d20057efa140f475a2ab2abe27411b82e8da0e5e,-4.800755261019447
96e1a9ae54f3094c2837def24b35651fd65b7683,-11.916396278840296
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,443.9196297796934
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,493.1109216864447
f97828327a4314a4678a907d32d289e43235a80f,-5.348112262390259
46ef075a91ce3096159d24ef137e502955a2e92a,477.0185165049129
525cdb6a9a5f67818cf00847195ba88f8fe91978,-6.716504765817376
0fd2ebb2cba41467a2f1f064879e27c14671db11,479.3471537317381
1a4a64788e42e62aebaf976e118e4312f271be20,541.1628517017232
53c0a7d0d86fd533212fc581cf32c5cccadc294a,-9.179611271986118
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,482.8735252774827
fb888df8e882e6c0d8422fbd16748fe087fba56a,-4.800755261019447
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,452.81362936541865
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,-6.716504765817376
d920d310fa85f5d607cddd3f366d1fb4901372da,480.89058796988064
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,468.02231691886914
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,-8.084897269244436
ba01e15e5a2f24d0dd9b724618655a329ad61213,479.9274505413693
dbeac2f05498472ec708163898309999efef03f2,383.59177893006836
31782322f561ad5f596f6ae148c8204fad23705f,-5.621790763075694
bfd9561d59f723b856dbcc1ce674e11bba238a99,-8.084897269244436
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,533.1456292203593
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,455.85137828237896
825b9a5eb0d8725082051b41e082aed01dc9be7e,421.6912039132686
67d77c90ad21e26bfc94677547f6910b01dc1d32,423.7408412824383
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,-5.074433761704881
74271d115ce6ed32aa2aa834385200a606c62bce,388.96194345151525
6efd349903f7b391b6f920cc76de7b507258a8c9,421.57957880933907
e85ffa10d21d03b9b4e925b5808dde341be4a62e,-5.074433761704881
c0934de7b64b1ea909ce77c97580606e18936874,584.732078123955
f81906feca10f1eeb5153e9f662a06040dc795c9,555.6076377180526
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,463.15644617914575
2ad02e38865830766bb87531dcb154852364eb39,503.4123027082671
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,-4.527076760334012
f986cc713f62755c8e4e47a388f9775fe2f46b40,444.60064237669127
143481c553f2f07d71a7b02d4364cf716eb213c3,519.1615061161464
7c2c0ca131808098924fa3305efe67029c95e527,516.9110298540161
862074b9b6dcb5e90476279725b9d0aa991f1e86,379.9061759416418
a5873b09206a34e65ff84c5d12d27998701220b4,340.2692332692068
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,451.3555276142766
cd532929efcd6be773ba62fc83c631a77eb24e94,580.4531331959
64a70bc39c408304ecb8e572765315a3896ff833,455.41142659281866
5573caf7f47589820461e64565f85c11bf9f122b,436.8433765087252
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,553.8992170069585
e7f989fad23aa525007003e7d1382ae56c9947f5,477.66104992048366
44b8f6f734d554fec0da2e60da8d27868798c802,472.56202594825515
ae0ce3518210a23804d30a83c92f5c2da6fe1382,-11.095360776784048
34d6082a74330b3f5bc565fc573674afaa03f661,618.5374195125166
d25c087f96c3997d6328b953d4a710d27ef5838a,534.0347795631277
0e916480daf872f3cfd63c9decda513616804b6a,-6.4428262651319415
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,-6.169147764446507
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,514.7636885476622
e447d3f2d58677fd267d7a03f501ef642a1d4e06,393.8546084460729
fbe1950b1a096572f21ea11345473fefcba6c84c,435.3950064705219
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,-7.263861767188189
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,475.6193134308768
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,-5.348112262390259
48bb95f95bf1597bd67366fb50610ada3df98863,454.47550019330276
51ae593280f360e68b5400abcbb0d37f1ecade71,622.6759971854044
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,-5.074433761704881
d306f972ccb66cdd4b336af47af14e1bf8240cec,-6.4428262651319415
8a1a696322f3f7e0861982fbca06cdbb039832d9,-6.716504765817376
6058199e6bda1e0af51a1186b65ff76d4fe4035c,533.9609512649727
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,477.04374805357986
31a4df5d818242efa0d50309c9bd5e503d3811fe,426.74629514132005
89c71043264315c4e0eea0f8775363a12dc82061,402.56100356596846
81d76646552b14b85adb5d258e5a135fd7ddb86a,489.04542140769234
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,-6.716504765817376
b63eff83ebc02e1bc7a73477edda3b76a05571b6,-9.453289772671553
